"","Date","COUNTY","Site.Name","LAT","LONG","Month","Year","Ozone","PM2.5"
"4852",2019-02-04,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,39,67
"4853",2019-02-04,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,43,43
"4854",2019-02-04,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,60
"4855",2019-02-04,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,43
"4856",2019-02-04,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,47
"4857",2019-02-04,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,44,NA
"4858",2019-02-04,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,43,38
"4859",2019-02-04,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,40,66
"4860",2019-02-04,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,NA,15
"4861",2019-02-04,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,22
"4862",2019-02-04,"Swain","Bryson City",35.434767,-83.442133,2,2019,NA,53
"4863",2019-02-04,"Wake","Millbrook School",35.856111,-78.574167,2,2019,43,57.5
"4864",2019-02-05,"Avery","Linville Falls",35.972347,-81.933072,2,2019,NA,20
"4865",2019-02-05,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,31,45.5
"4866",2019-02-05,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,37,30
"4867",2019-02-05,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,50
"4868",2019-02-05,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,39
"4869",2019-02-05,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,43
"4870",2019-02-05,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,37,17
"4871",2019-02-05,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,38,48
"4872",2019-02-05,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,32,41.6666666666667
"4873",2019-02-05,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,NA,33
"4874",2019-02-05,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,32
"4875",2019-02-05,"Swain","Bryson City",35.434767,-83.442133,2,2019,NA,56
"4876",2019-02-05,"Wake","Millbrook School",35.856111,-78.574167,2,2019,34,52.6666666666667
"4877",2019-02-06,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,33,59
"4878",2019-02-06,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,39,46
"4879",2019-02-06,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,32
"4880",2019-02-06,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,37
"4881",2019-02-06,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,38
"4882",2019-02-06,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,36,NA
"4883",2019-02-06,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,37,51
"4884",2019-02-06,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,21,43
"4885",2019-02-06,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,NA,49
"4886",2019-02-06,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,45
"4887",2019-02-06,"Swain","Bryson City",35.434767,-83.442133,2,2019,NA,63
"4888",2019-02-06,"Wake","Millbrook School",35.856111,-78.574167,2,2019,35,59
"4889",2019-02-07,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,30,55
"4890",2019-02-07,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,31,43
"4891",2019-02-07,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,15
"4892",2019-02-07,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,30
"4893",2019-02-07,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,30
"4894",2019-02-07,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,34,NA
"4895",2019-02-07,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,50
"4896",2019-02-07,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,33,31
"4897",2019-02-07,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,NA,27
"4898",2019-02-07,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,48
"4899",2019-02-07,"Swain","Bryson City",35.434767,-83.442133,2,2019,NA,33
"4900",2019-02-07,"Wake","Millbrook School",35.856111,-78.574167,2,2019,31,56.5
"4901",2019-02-08,"Avery","Linville Falls",35.972347,-81.933072,2,2019,NA,8
"4902",2019-02-08,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,39,41.5
"4903",2019-02-08,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,40,35
"4904",2019-02-08,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,16.5
"4905",2019-02-08,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,21.5
"4906",2019-02-08,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,24
"4907",2019-02-08,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,44,7
"4908",2019-02-08,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,35
"4909",2019-02-08,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,37,35.6666666666667
"4910",2019-02-08,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,39,18
"4911",2019-02-08,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,31.5
"4912",2019-02-08,"Swain","Bryson City",35.434767,-83.442133,2,2019,NA,22
"4913",2019-02-08,"Wake","Millbrook School",35.856111,-78.574167,2,2019,40,45
"4914",2019-02-09,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,35,31
"4915",2019-02-09,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,34,5
"4916",2019-02-09,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,5
"4917",2019-02-09,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,17
"4918",2019-02-09,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,20
"4919",2019-02-09,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,46,NA
"4920",2019-02-09,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,15
"4921",2019-02-09,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,37,14
"4922",2019-02-09,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,36,5
"4923",2019-02-09,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,10
"4924",2019-02-09,"Swain","Bryson City",35.434767,-83.442133,2,2019,NA,25
"4925",2019-02-09,"Wake","Millbrook School",35.856111,-78.574167,2,2019,36,28
"4926",2019-02-10,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,32,45
"4927",2019-02-10,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,34,16
"4928",2019-02-10,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,16
"4929",2019-02-10,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,41
"4930",2019-02-10,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,29
"4931",2019-02-10,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,44,NA
"4932",2019-02-10,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,25
"4933",2019-02-10,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,31,38
"4934",2019-02-10,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,38,13
"4935",2019-02-10,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,21
"4936",2019-02-10,"Swain","Bryson City",35.434767,-83.442133,2,2019,NA,35
"4937",2019-02-10,"Wake","Millbrook School",35.856111,-78.574167,2,2019,34,45
"4938",2019-02-11,"Avery","Linville Falls",35.972347,-81.933072,2,2019,NA,10
"4939",2019-02-11,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,24,39
"4940",2019-02-11,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,27,5
"4941",2019-02-11,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,14
"4942",2019-02-11,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,37.5
"4943",2019-02-11,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,36
"4944",2019-02-11,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,34,3
"4945",2019-02-11,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,22
"4946",2019-02-11,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,18,37
"4947",2019-02-11,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,21,16
"4948",2019-02-11,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,11.5
"4949",2019-02-11,"Swain","Bryson City",35.434767,-83.442133,2,2019,NA,30
"4950",2019-02-11,"Wake","Millbrook School",35.856111,-78.574167,2,2019,21,38
"4951",2019-02-12,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,22,23
"4952",2019-02-12,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,25,4
"4953",2019-02-12,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,12
"4954",2019-02-12,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,12
"4955",2019-02-12,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,5
"4956",2019-02-12,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,45,NA
"4957",2019-02-12,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,13
"4958",2019-02-12,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,10,9
"4959",2019-02-12,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,31,0
"4960",2019-02-12,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,17
"4961",2019-02-12,"Swain","Bryson City",35.434767,-83.442133,2,2019,NA,19
"4962",2019-02-12,"Wake","Millbrook School",35.856111,-78.574167,2,2019,21,27
"4963",2019-02-13,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,41,27
"4964",2019-02-13,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,NA,0
"4965",2019-02-13,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,18
"4966",2019-02-13,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,14
"4967",2019-02-13,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,1
"4968",2019-02-13,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,46,NA
"4969",2019-02-13,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,7
"4970",2019-02-13,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,38,10
"4971",2019-02-13,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,41,1
"4972",2019-02-13,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,4
"4973",2019-02-13,"Swain","Bryson City",35.434767,-83.442133,2,2019,40,19
"4974",2019-02-13,"Wake","Millbrook School",35.856111,-78.574167,2,2019,42,23
"4975",2019-02-14,"Avery","Linville Falls",35.972347,-81.933072,2,2019,41,8
"4976",2019-02-14,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,36,22
"4977",2019-02-14,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,38,5
"4978",2019-02-14,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,22
"4979",2019-02-14,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,15.5
"4980",2019-02-14,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,9
"4981",2019-02-14,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,NA,5
"4982",2019-02-14,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,14
"4983",2019-02-14,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,35,22.3333333333333
"4984",2019-02-14,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,44,7
"4985",2019-02-14,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,12
"4986",2019-02-14,"Swain","Bryson City",35.434767,-83.442133,2,2019,35,31
"4987",2019-02-14,"Wake","Millbrook School",35.856111,-78.574167,2,2019,37,20
"4988",2019-02-15,"Avery","Linville Falls",35.972347,-81.933072,2,2019,38,NA
"4989",2019-02-15,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,37,48
"4990",2019-02-15,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,44,18
"4991",2019-02-15,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,58
"4992",2019-02-15,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,48
"4993",2019-02-15,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,38
"4994",2019-02-15,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,29
"4995",2019-02-15,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,36,39
"4996",2019-02-15,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,47,18
"4997",2019-02-15,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,25
"4998",2019-02-15,"Swain","Bryson City",35.434767,-83.442133,2,2019,23,53
"4999",2019-02-15,"Wake","Millbrook School",35.856111,-78.574167,2,2019,41,44
"5000",2019-02-16,"Avery","Linville Falls",35.972347,-81.933072,2,2019,33,NA
"5001",2019-02-16,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,33,43
"5002",2019-02-16,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,36,20
"5003",2019-02-16,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,43
"5004",2019-02-16,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,28
"5005",2019-02-16,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,14
"5006",2019-02-16,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,25
"5007",2019-02-16,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,34,14
"5008",2019-02-16,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,34,22
"5009",2019-02-16,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,28
"5010",2019-02-16,"Swain","Bryson City",35.434767,-83.442133,2,2019,34,21
"5011",2019-02-16,"Wake","Millbrook School",35.856111,-78.574167,2,2019,35,40
"5012",2019-02-17,"Avery","Linville Falls",35.972347,-81.933072,2,2019,33,10
"5013",2019-02-17,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,26,36.5
"5014",2019-02-17,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,27,22
"5015",2019-02-17,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,52
"5016",2019-02-17,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,35
"5017",2019-02-17,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,24
"5018",2019-02-17,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,NA,3
"5019",2019-02-17,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,24
"5020",2019-02-17,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,26,30.6666666666667
"5021",2019-02-17,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,27,21
"5022",2019-02-17,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,25.5
"5023",2019-02-17,"Swain","Bryson City",35.434767,-83.442133,2,2019,23,24
"5024",2019-02-17,"Wake","Millbrook School",35.856111,-78.574167,2,2019,29,41.6666666666667
"5025",2019-02-18,"Avery","Linville Falls",35.972347,-81.933072,2,2019,37,NA
"5026",2019-02-18,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,NA,32
"5027",2019-02-18,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,34,9
"5028",2019-02-18,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,27
"5029",2019-02-18,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,23
"5030",2019-02-18,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,8
"5031",2019-02-18,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,10
"5032",2019-02-18,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,32,13
"5033",2019-02-18,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,30,15
"5034",2019-02-18,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,10
"5035",2019-02-18,"Swain","Bryson City",35.434767,-83.442133,2,2019,34,15
"5036",2019-02-18,"Wake","Millbrook School",35.856111,-78.574167,2,2019,35,26.5
"5037",2019-02-19,"Avery","Linville Falls",35.972347,-81.933072,2,2019,28,NA
"5038",2019-02-19,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,29,37
"5039",2019-02-19,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,33,12
"5040",2019-02-19,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,34
"5041",2019-02-19,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,27
"5042",2019-02-19,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,13
"5043",2019-02-19,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,25
"5044",2019-02-19,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,24,25
"5045",2019-02-19,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,35,9
"5046",2019-02-19,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,20
"5047",2019-02-19,"Swain","Bryson City",35.434767,-83.442133,2,2019,38,31
"5048",2019-02-19,"Wake","Millbrook School",35.856111,-78.574167,2,2019,33,35
"5049",2019-02-20,"Avery","Linville Falls",35.972347,-81.933072,2,2019,30,3
"5050",2019-02-20,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,32,20.5
"5051",2019-02-20,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,34,6
"5052",2019-02-20,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,26
"5053",2019-02-20,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,12.5
"5054",2019-02-20,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,7
"5055",2019-02-20,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,40,0
"5056",2019-02-20,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,12
"5057",2019-02-20,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,27,13
"5058",2019-02-20,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,35,4
"5059",2019-02-20,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,14
"5060",2019-02-20,"Swain","Bryson City",35.434767,-83.442133,2,2019,37,13
"5061",2019-02-20,"Wake","Millbrook School",35.856111,-78.574167,2,2019,31,20.3333333333333
"5062",2019-02-21,"Avery","Linville Falls",35.972347,-81.933072,2,2019,22,NA
"5063",2019-02-21,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,18,28
"5064",2019-02-21,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,19,14
"5065",2019-02-21,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,33
"5066",2019-02-21,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,26
"5067",2019-02-21,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,10
"5068",2019-02-21,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,30,NA
"5069",2019-02-21,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,19,22
"5070",2019-02-21,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,19,23
"5071",2019-02-21,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,22,22
"5072",2019-02-21,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,20
"5073",2019-02-21,"Swain","Bryson City",35.434767,-83.442133,2,2019,15,24
"5074",2019-02-21,"Wake","Millbrook School",35.856111,-78.574167,2,2019,15,45.5
"5075",2019-02-22,"Avery","Linville Falls",35.972347,-81.933072,2,2019,37,NA
"5076",2019-02-22,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,33,39
"5077",2019-02-22,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,35,7
"5078",2019-02-22,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,28
"5079",2019-02-22,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,19
"5080",2019-02-22,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,12
"5081",2019-02-22,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,41,NA
"5082",2019-02-22,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,36,14
"5083",2019-02-22,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,31,12
"5084",2019-02-22,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,35,16
"5085",2019-02-22,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,17
"5086",2019-02-22,"Swain","Bryson City",35.434767,-83.442133,2,2019,31,15
"5087",2019-02-22,"Wake","Millbrook School",35.856111,-78.574167,2,2019,35,32
"5088",2019-02-23,"Avery","Linville Falls",35.972347,-81.933072,2,2019,38,1
"5089",2019-02-23,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,32,19
"5090",2019-02-23,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,35,11
"5091",2019-02-23,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,22
"5092",2019-02-23,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,11.5
"5093",2019-02-23,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,NA,8
"5094",2019-02-23,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,34,4
"5095",2019-02-23,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,34,8
"5096",2019-02-23,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,30,6.33333333333333
"5097",2019-02-23,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,35,7
"5098",2019-02-23,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,10
"5099",2019-02-23,"Swain","Bryson City",35.434767,-83.442133,2,2019,28,20
"5100",2019-02-23,"Wake","Millbrook School",35.856111,-78.574167,2,2019,31,18
"5101",2019-02-24,"Avery","Linville Falls",35.972347,-81.933072,2,2019,43,NA
"5102",2019-02-24,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,42,27
"5103",2019-02-24,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,41,10
"5104",2019-02-24,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,22
"5105",2019-02-24,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,16
"5106",2019-02-24,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,44,5
"5107",2019-02-24,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,42,9
"5108",2019-02-24,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,41,9
"5109",2019-02-24,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,41,10
"5110",2019-02-24,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,16
"5111",2019-02-24,"Swain","Bryson City",35.434767,-83.442133,2,2019,43,19
"5112",2019-02-24,"Wake","Millbrook School",35.856111,-78.574167,2,2019,42,25
"5113",2019-02-25,"Avery","Linville Falls",35.972347,-81.933072,2,2019,42,NA
"5114",2019-02-25,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,42,22
"5115",2019-02-25,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,43,0
"5116",2019-02-25,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,13
"5117",2019-02-25,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,12
"5118",2019-02-25,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,43,4
"5119",2019-02-25,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,44,NA
"5120",2019-02-25,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,44,10
"5121",2019-02-25,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,41,10
"5122",2019-02-25,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,NA,8
"5123",2019-02-25,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,7
"5124",2019-02-25,"Swain","Bryson City",35.434767,-83.442133,2,2019,42,17
"5125",2019-02-25,"Wake","Millbrook School",35.856111,-78.574167,2,2019,44,18.5
"5126",2019-02-26,"Avery","Linville Falls",35.972347,-81.933072,2,2019,44,11
"5127",2019-02-26,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,39,38.5
"5128",2019-02-26,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,45,9
"5129",2019-02-26,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,27
"5130",2019-02-26,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,28.5
"5131",2019-02-26,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,44,19
"5132",2019-02-26,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,45,11
"5133",2019-02-26,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,22
"5134",2019-02-26,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,43,31
"5135",2019-02-26,"New Hanover","Castle Hayne",34.364167,-77.838611,2,2019,44,13
"5136",2019-02-26,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,2,2019,NA,26
"5137",2019-02-26,"Swain","Bryson City",35.434767,-83.442133,2,2019,NA,35
"5138",2019-02-26,"Wake","Millbrook School",35.856111,-78.574167,2,2019,41,37
"5139",2019-02-27,"Avery","Linville Falls",35.972347,-81.933072,2,2019,41,NA
"5140",2019-02-27,"Durham","Durham Armory",36.0329550008979,-78.904037,2,2019,26,56
"5141",2019-02-27,"Edgecombe","Leggett",35.988278,-77.5843,2,2019,22,27
"5142",2019-02-27,"Forsyth","Clemmons Middle",36.026,-80.342,2,2019,NA,59
"5143",2019-02-27,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,2,2019,NA,44
"5144",2019-02-27,"Guilford","Mendenhall School",36.1090060008986,-79.802314,2,2019,28,33
"5145",2019-02-27,"Haywood","Frying Pan Mountain",35.379167,-82.7925,2,2019,44,NA
"5146",2019-02-27,"Johnston","West Johnston Co.",35.59095,-78.4622,2,2019,NA,35
"5147",2019-02-27,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,2,2019,20,55
